step_num: 8000 | loss: 0.0832 | profit rate: 78361.3 | accuracy: 0.36
step_num: 8200 | loss: 0.0856 | profit rate: 64337420.5 | accuracy: 0.38
step_num: 8400 | loss: 0.0865 | profit rate: 4835596615.6 | accuracy: 0.39
step_num: 8600 | loss: 0.0805 | profit rate: 151313889527.4 | accuracy: 0.40
step_num: 8800 | loss: 0.0872 | profit rate: 1242722015806768.8 | accuracy: 0.41
step_num: 9000 | loss: 0.0851 | profit rate: 15510503680763846.0 | accuracy: 0.42
step_num: 9200 | loss: 0.0836 | profit rate: 1439542563059386880.0 | accuracy: 0.43
step_num: 9400 | loss: 0.0894 | profit rate: 2336402579423311167488.0 | accuracy: 0.43
step_num: 9600 | loss: 0.0979 | profit rate: 175307385866195937787904.0 | accuracy: 0.43
step_num: 9800 | loss: 0.0927 | profit rate: 36053878807517121547862016.0 | accuracy: 0.43
step_num: 10000 | loss: 0.1071 | profit rate: 10990725897712923121773707264.0 | accuracy: 0.44
step_num: 10200 | loss: 0.1054 | profit rate: 1282020701453285320741093376000.0 | accuracy: 0.44
step_num: 10400 | loss: 0.0905 | profit rate: 123582931646148694892030571053056.0 | accuracy: 0.44
step_num: 10600 | loss: 0.0859 | profit rate: 5355287892855260285009226413113344.0 | accuracy: 0.44
step_num: 10800 | loss: 0.0846 | profit rate: 168235970624309697751048283607793664.0 | accuracy: 0.44
episode:   3/70,耗时:1.77分/5.01分,训练集: | step: 10848 | average_treward:  785.8 | max_treward: 1518.7235 | average profit rate: 86555777730643179455657090979201024.000
model saved @ step:10848,performance:259667333191928007287213155044818944.000,accuracy:0.44
step_num: 11000 | loss: 0.0744 | profit rate:  446.8 | accuracy: 0.61
step_num: 11200 | loss: 0.0750 | profit rate: 32249.0 | accuracy: 0.51
step_num: 11400 | loss: 0.0835 | profit rate: 1332502.4 | accuracy: 0.48
step_num: 11600 | loss: 0.0814 | profit rate: 13619898.5 | accuracy: 0.45
step_num: 11800 | loss: 0.0808 | profit rate: 25300048519.5 | accuracy: 0.46
step_num: 12000 | loss: 0.0812 | profit rate: 24291570683100.9 | accuracy: 0.48
step_num: 12200 | loss: 0.0794 | profit rate: 3309799977450152.5 | accuracy: 0.50
step_num: 12400 | loss: 0.0881 | profit rate: 50342018189729939456.0 | accuracy: 0.50
step_num: 12600 | loss: 0.0801 | profit rate: 3300384519231974670336.0 | accuracy: 0.50
step_num: 12800 | loss: 0.0749 | profit rate: 369573053465197360971776.0 | accuracy: 0.52
step_num: 13000 | loss: 0.1026 | profit rate: 1897105611874479192017993728.0 | accuracy: 0.51
step_num: 13200 | loss: 0.0854 | profit rate: 1771584058549459699718462373888.0 | accuracy: 0.51
step_num: 13400 | loss: 0.1121 | profit rate: 2376123502671078573714452707803136.0 | accuracy: 0.52
step_num: 13600 | loss: 0.0802 | profit rate: 3518079174985598019402612607847235584.0 | accuracy: 0.52
step_num: 13800 | loss: 0.0821 | profit rate: 1617316320659810224920894913795453878272.0 | accuracy: 0.53
step_num: 14000 | loss: 0.1137 | profit rate: 132037402086252319618171360680007337771008.0 | accuracy: 0.52
step_num: 14200 | loss: 0.0858 | profit rate: 15129276427082243319121572190857271724474368.0 | accuracy: 0.52
step_num: 14400 | loss: 0.0733 | profit rate: 1580094933962281494889229102721910382960574464.0 | accuracy: 0.52
model saved @ step:14464,performance:7648574046988116163583826244135006583660740608.000,accuracy:0.52
step_num: 14600 | loss: 0.0889 | profit rate:  504.9 | accuracy: 0.69
step_num: 14800 | loss: 0.0871 | profit rate: 499916.2 | accuracy: 0.62
step_num: 15000 | loss: 0.0685 | profit rate: 35930561.2 | accuracy: 0.57
step_num: 15200 | loss: 0.0688 | profit rate: 729654962.8 | accuracy: 0.54
step_num: 15400 | loss: 0.0761 | profit rate: 1199146837433.8 | accuracy: 0.55
step_num: 15600 | loss: 0.0761 | profit rate: 8136668777751990.0 | accuracy: 0.56
step_num: 15800 | loss: 0.0723 | profit rate: 657882451343893120.0 | accuracy: 0.56
step_num: 16000 | loss: 0.0718 | profit rate: 7712408509072572153856.0 | accuracy: 0.55
step_num: 16200 | loss: 0.0786 | profit rate: 320560055079730340167680.0 | accuracy: 0.55
step_num: 16400 | loss: 0.0734 | profit rate: 23311748337843042271625216.0 | accuracy: 0.56
step_num: 16600 | loss: 0.0713 | profit rate: 11913304273237634531683467264.0 | accuracy: 0.54
step_num: 16800 | loss: 0.0791 | profit rate: 34510203611680368557017767346176.0 | accuracy: 0.54
step_num: 17000 | loss: 0.0814 | profit rate: 62977147441252668580828778076307456.0 | accuracy: 0.54
step_num: 17200 | loss: 0.0848 | profit rate: 197376029726962912006389794081035255808.0 | accuracy: 0.55
